Raw Value,Voltage (V),Current (mA),Receiver Ultrasound,Pressure (mmHg)
1915,1.54,8.57,710.0,21.44
1905,1.54,8.53,704.0,21.23
1913,1.54,8.56,708.0,21.4
1913,1.54,8.56,707.0,21.4
1915,1.54,8.57,710.0,21.44
1911,1.54,8.56,704.0,21.36
1911,1.54,8.56,710.0,21.36
1915,1.54,8.57,710.0,21.44
1916,1.54,8.58,709.0,21.46
1907,1.54,8.54,710.0,21.27
1921,1.55,8.6,712.0,21.57
1927,1.55,8.63,715.0,21.69
1927,1.55,8.63,714.0,21.69
1927,1.55,8.63,715.0,21.69
1934,1.56,8.66,711.0,21.84
1934,1.56,8.66,710.0,21.84
1931,1.56,8.65,715.0,21.78
1934,1.56,8.66,712.0,21.84
1941,1.56,8.69,719.0,21.99
1936,1.56,8.67,717.0,21.88
1940,1.56,8.69,717.0,21.96
1941,1.56,8.69,716.0,21.99
1943,1.57,8.7,717.0,22.03
1941,1.56,8.69,717.0,21.99
1945,1.57,8.71,711.0,22.07
1945,1.57,8.71,720.0,22.07
1949,1.57,8.73,716.0,22.15
1946,1.57,8.71,719.0,22.09
1942,1.56,8.69,715.0,22.01
1958,1.58,8.77,717.0,22.34
1952,1.57,8.74,717.0,22.22
1949,1.57,8.73,720.0,22.15
1946,1.57,8.71,717.0,22.09
1949,1.57,8.73,719.0,22.15
1941,1.56,8.69,716.0,21.99
1940,1.56,8.69,717.0,21.96
1936,1.56,8.67,719.0,21.88
1945,1.57,8.71,718.0,22.07
1959,1.58,8.77,716.0,22.36
1939,1.56,8.68,719.0,21.94
1935,1.56,8.66,719.0,21.86
1936,1.56,8.67,717.0,21.88
1936,1.56,8.67,718.0,21.88
1937,1.56,8.67,718.0,21.9
1938,1.56,8.68,718.0,21.92
1936,1.56,8.67,711.0,21.88
1940,1.56,8.69,711.0,21.96
1936,1.56,8.67,714.0,21.88
1939,1.56,8.68,717.0,21.94
1944,1.57,8.7,718.0,22.05
1943,1.57,8.7,717.0,22.03
1953,1.57,8.74,717.0,22.24
1939,1.56,8.68,719.0,21.94
1939,1.56,8.68,717.0,21.94
1949,1.57,8.73,718.0,22.15
1947,1.57,8.72,719.0,22.11
1946,1.57,8.71,719.0,22.09
1945,1.57,8.71,717.0,22.07
1942,1.56,8.69,720.0,22.01
1937,1.56,8.67,716.0,21.9
1943,1.57,8.7,717.0,22.03
1939,1.56,8.68,718.0,21.94
1938,1.56,8.68,719.0,21.92
1939,1.56,8.68,718.0,21.94
1939,1.56,8.68,717.0,21.94
1938,1.56,8.68,716.0,21.92
1921,1.55,8.6,718.0,21.57
1936,1.56,8.67,718.0,21.88
1939,1.56,8.68,720.0,21.94
1941,1.56,8.69,720.0,21.99
1935,1.56,8.66,720.0,21.86
1937,1.56,8.67,720.0,21.9
1939,1.56,8.68,715.0,21.94
1939,1.56,8.68,718.0,21.94
1940,1.56,8.69,720.0,21.96
1939,1.56,8.68,717.0,21.94
1941,1.56,8.69,717.0,21.99
1948,1.57,8.72,718.0,22.13
1966,1.58,8.8,717.0,22.51
1953,1.57,8.74,720.0,22.24
1950,1.57,8.73,718.0,22.17
1949,1.57,8.73,719.0,22.15
1952,1.57,8.74,718.0,22.22
1947,1.57,8.72,720.0,22.11
1954,1.57,8.75,722.0,22.26
1956,1.58,8.76,720.0,22.3
1957,1.58,8.76,720.0,22.32
1952,1.57,8.74,720.0,22.22
1958,1.58,8.77,720.0,22.34
1961,1.58,8.78,719.0,22.41
1959,1.58,8.77,720.0,22.36
1952,1.57,8.74,721.0,22.22
1954,1.57,8.75,718.0,22.26
1954,1.57,8.75,719.0,22.26
1961,1.58,8.78,720.0,22.41
1963,1.58,8.79,720.0,22.45
1968,1.59,8.81,719.0,22.55
1958,1.58,8.77,720.0,22.34
1949,1.57,8.73,721.0,22.15
1962,1.58,8.78,720.0,22.43
1962,1.58,8.78,720.0,22.43
1963,1.58,8.79,721.0,22.45
1961,1.58,8.78,721.0,22.41
1966,1.58,8.8,720.0,22.51
1968,1.59,8.81,719.0,22.55
1967,1.59,8.81,721.0,22.53
1967,1.59,8.81,720.0,22.53
1967,1.59,8.81,722.0,22.53
1967,1.59,8.81,721.0,22.53
1937,1.56,8.67,720.0,21.9
1966,1.58,8.8,720.0,22.51
1959,1.58,8.77,718.0,22.36
1961,1.58,8.78,722.0,22.41
1963,1.58,8.79,720.0,22.45
1965,1.58,8.8,720.0,22.49
1963,1.58,8.79,721.0,22.45
1966,1.58,8.8,720.0,22.51
1966,1.58,8.8,720.0,22.51
1965,1.58,8.8,720.0,22.49
1965,1.58,8.8,720.0,22.49
1986,1.6,8.89,723.0,22.93
1971,1.59,8.82,722.0,22.62
1976,1.59,8.85,723.0,22.72
1947,1.57,8.72,725.0,22.11
1979,1.59,8.86,726.0,22.78
1994,1.61,8.93,726.0,23.1
1999,1.61,8.95,731.0,23.2
2003,1.61,8.97,730.0,23.29
2027,1.63,9.07,735.0,23.79
2015,1.62,9.02,730.0,23.54
2010,1.62,9.0,735.0,23.43
1982,1.6,8.87,731.0,22.85
1993,1.61,8.92,734.0,23.08
2029,1.64,9.08,733.0,23.83
2012,1.62,9.01,735.0,23.48
2015,1.62,9.02,730.0,23.54
2011,1.62,9.0,734.0,23.45
1997,1.61,8.94,736.0,23.16
2027,1.63,9.07,734.0,23.79
2013,1.62,9.01,734.0,23.5
2013,1.62,9.01,736.0,23.5
2032,1.64,9.1,735.0,23.9
2019,1.63,9.04,735.0,23.62
1995,1.61,8.93,740.0,23.12
2019,1.63,9.04,734.0,23.62
2017,1.63,9.03,735.0,23.58
2019,1.63,9.04,733.0,23.62
2023,1.63,9.06,736.0,23.71
2031,1.64,9.09,739.0,23.87
2026,1.63,9.07,737.0,23.77
2032,1.64,9.1,737.0,23.9
2026,1.63,9.07,737.0,23.77
2032,1.64,9.1,739.0,23.9
2033,1.64,9.1,741.0,23.92
2045,1.65,9.16,740.0,24.17
2039,1.64,9.13,737.0,24.04
2047,1.65,9.16,745.0,24.21
2055,1.66,9.2,743.0,24.38
2063,1.66,9.24,746.0,24.55
2063,1.66,9.24,745.0,24.55
2080,1.68,9.31,750.0,24.9
2071,1.67,9.27,751.0,24.71
2071,1.67,9.27,749.0,24.71
2080,1.68,9.31,746.0,24.9
2075,1.67,9.29,747.0,24.8
2065,1.66,9.25,747.0,24.59
2075,1.67,9.29,746.0,24.8
2074,1.67,9.29,749.0,24.78
2073,1.67,9.28,750.0,24.76
2071,1.67,9.27,747.0,24.71
2064,1.66,9.24,751.0,24.57
2067,1.67,9.25,750.0,24.63
2075,1.67,9.29,743.0,24.8
2070,1.67,9.27,749.0,24.69
2075,1.67,9.29,752.0,24.8
2073,1.67,9.28,750.0,24.76
2076,1.67,9.29,747.0,24.82
2073,1.67,9.28,752.0,24.76
2076,1.67,9.29,750.0,24.82
2071,1.67,9.27,752.0,24.71
2074,1.67,9.29,749.0,24.78
2075,1.67,9.29,747.0,24.8
2081,1.68,9.32,752.0,24.92
2075,1.67,9.29,748.0,24.8
2069,1.67,9.26,747.0,24.67
2080,1.68,9.31,752.0,24.9
2077,1.67,9.3,750.0,24.84
2078,1.67,9.3,752.0,24.86
2081,1.68,9.32,752.0,24.92
2091,1.69,9.36,754.0,25.13
2082,1.68,9.32,752.0,24.94
2079,1.68,9.31,752.0,24.88
2085,1.68,9.33,751.0,25.01
2079,1.68,9.31,755.0,24.88
2090,1.68,9.36,753.0,25.11
2082,1.68,9.32,753.0,24.94
2086,1.68,9.34,752.0,25.03
2088,1.68,9.35,754.0,25.07
2086,1.68,9.34,752.0,25.03
2090,1.68,9.36,753.0,25.11
2093,1.69,9.37,755.0,25.18
2087,1.68,9.34,753.0,25.05
2090,1.68,9.36,753.0,25.11
2090,1.68,9.36,752.0,25.11
2083,1.68,9.33,754.0,24.97
2091,1.69,9.36,752.0,25.13
2094,1.69,9.37,752.0,25.2
2095,1.69,9.38,759.0,25.22
2090,1.68,9.36,753.0,25.11
2091,1.69,9.36,753.0,25.13
2089,1.68,9.35,753.0,25.09
2091,1.69,9.36,756.0,25.13
2094,1.69,9.37,761.0,25.2
2090,1.68,9.36,763.0,25.11
2093,1.69,9.37,752.0,25.18
2087,1.68,9.34,751.0,25.05
2094,1.69,9.37,757.0,25.2
2093,1.69,9.37,761.0,25.18
2096,1.69,9.38,753.0,25.24
2097,1.69,9.39,752.0,25.26
2084,1.68,9.33,755.0,24.99
2094,1.69,9.37,751.0,25.2
2096,1.69,9.38,752.0,25.24
2096,1.69,9.38,748.0,25.24
2095,1.69,9.38,754.0,25.22
2096,1.69,9.38,767.0,25.24
2097,1.69,9.39,765.0,25.26
2111,1.7,9.45,758.0,25.55
2096,1.69,9.38,767.0,25.24
2096,1.69,9.38,750.0,25.24
2094,1.69,9.37,752.0,25.2
2097,1.69,9.39,753.0,25.26
2099,1.69,9.4,759.0,25.3
2097,1.69,9.39,760.0,25.26
2100,1.69,9.4,755.0,25.32
2098,1.69,9.39,759.0,25.28
2103,1.69,9.42,757.0,25.39
2108,1.7,9.44,759.0,25.49
2111,1.7,9.45,755.0,25.55
2103,1.69,9.42,762.0,25.39
2107,1.7,9.43,762.0,25.47
2106,1.7,9.43,759.0,25.45
2103,1.69,9.42,757.0,25.39
2096,1.69,9.38,755.0,25.24
2096,1.69,9.38,763.0,25.24
2093,1.69,9.37,758.0,25.18
2093,1.69,9.37,756.0,25.18
2099,1.69,9.4,757.0,25.3
2105,1.7,9.42,757.0,25.43
2105,1.7,9.42,757.0,25.43
2114,1.7,9.46,766.0,25.62
2125,1.71,9.51,765.0,25.85
2128,1.71,9.53,767.0,25.91
2128,1.71,9.53,764.0,25.91
2141,1.73,9.59,768.0,26.18
2133,1.72,9.55,767.0,26.02
2139,1.72,9.58,766.0,26.14
2138,1.72,9.57,767.0,26.12
2143,1.73,9.59,767.0,26.23
2143,1.73,9.59,765.0,26.23
2145,1.73,9.6,770.0,26.27
2140,1.72,9.58,769.0,26.16
2146,1.73,9.61,769.0,26.29
2145,1.73,9.6,767.0,26.27
2128,1.71,9.53,768.0,25.91
2146,1.73,9.61,769.0,26.29
2145,1.73,9.6,771.0,26.27
2152,1.73,9.63,768.0,26.41
2142,1.73,9.59,770.0,26.2
2142,1.73,9.59,771.0,26.2
2143,1.73,9.59,774.0,26.23
2145,1.73,9.6,774.0,26.27
2149,1.73,9.62,774.0,26.35
2151,1.73,9.63,770.0,26.39
2153,1.74,9.64,772.0,26.43
2154,1.74,9.64,774.0,26.46
2155,1.74,9.65,769.0,26.48
2160,1.74,9.67,775.0,26.58
2157,1.74,9.66,778.0,26.52
2159,1.74,9.67,775.0,26.56
2160,1.74,9.67,774.0,26.58
2163,1.74,9.68,774.0,26.64
2167,1.75,9.7,775.0,26.73
2173,1.75,9.73,778.0,26.85
2173,1.75,9.73,779.0,26.85
2178,1.76,9.75,778.0,26.96
2179,1.76,9.76,782.0,26.98
2191,1.77,9.81,782.0,27.23
2191,1.77,9.81,782.0,27.23
2193,1.77,9.82,784.0,27.27
2197,1.77,9.84,784.0,27.36
2202,1.77,9.86,784.0,27.46
2209,1.78,9.89,784.0,27.61
2201,1.77,9.85,784.0,27.44
2202,1.77,9.86,784.0,27.46
2208,1.78,9.89,785.0,27.59
2205,1.78,9.87,784.0,27.53
2208,1.78,9.89,784.0,27.59
2198,1.77,9.84,783.0,27.38
2199,1.77,9.84,787.0,27.4
2207,1.78,9.88,784.0,27.57
2207,1.78,9.88,784.0,27.57
2208,1.78,9.89,784.0,27.59
2206,1.78,9.88,785.0,27.55
2209,1.78,9.89,785.0,27.61
2206,1.78,9.88,784.0,27.55
2208,1.78,9.89,784.0,27.59
2208,1.78,9.89,788.0,27.59
2207,1.78,9.88,785.0,27.57
2208,1.78,9.89,784.0,27.59
2209,1.78,9.89,784.0,27.61
2209,1.78,9.89,785.0,27.61
2210,1.78,9.89,784.0,27.63
2206,1.78,9.88,785.0,27.55
2208,1.78,9.89,787.0,27.59
2206,1.78,9.88,784.0,27.55
2208,1.78,9.89,786.0,27.59
2206,1.78,9.88,784.0,27.55
2212,1.78,9.9,786.0,27.67
2214,1.78,9.91,788.0,27.72
2211,1.78,9.9,789.0,27.65
2209,1.78,9.89,784.0,27.61
2214,1.78,9.91,785.0,27.72
2214,1.78,9.91,784.0,27.72
2220,1.79,9.94,788.0,27.84
2219,1.79,9.93,789.0,27.82
2222,1.79,9.95,786.0,27.88
2219,1.79,9.93,784.0,27.82
2218,1.79,9.93,787.0,27.8
2224,1.79,9.96,785.0,27.93
2211,1.78,9.9,791.0,27.65
2223,1.79,9.95,787.0,27.9
2224,1.79,9.96,790.0,27.93
2225,1.79,9.96,790.0,27.95
2224,1.79,9.96,790.0,27.93
2234,1.8,10.0,787.0,28.13
2224,1.79,9.96,795.0,27.93
2231,1.8,9.99,790.0,28.07
2227,1.79,9.97,791.0,27.99
2225,1.79,9.96,791.0,27.95
2223,1.79,9.95,790.0,27.9
2223,1.79,9.95,793.0,27.9
2241,1.81,10.03,788.0,28.28
2224,1.79,9.96,790.0,27.93
2224,1.79,9.96,789.0,27.93
2214,1.78,9.91,789.0,27.72
2208,1.78,9.89,784.0,27.59
2202,1.77,9.86,785.0,27.46
2192,1.77,9.81,787.0,27.25
2207,1.78,9.88,789.0,27.57
2215,1.78,9.92,784.0,27.74
2225,1.79,9.96,787.0,27.95
2252,1.81,10.08,795.0,28.51
2270,1.83,10.16,801.0,28.89
2288,1.84,10.24,803.0,29.27
2301,1.85,10.3,802.0,29.54
2315,1.87,10.36,813.0,29.83
2315,1.87,10.36,814.0,29.83
2318,1.87,10.38,812.0,29.9
2309,1.86,10.34,812.0,29.71
2320,1.87,10.39,814.0,29.94
2313,1.86,10.36,814.0,29.79
2307,1.86,10.33,815.0,29.67
2309,1.86,10.34,809.0,29.71
2309,1.86,10.34,814.0,29.71
2316,1.87,10.37,811.0,29.86
2299,1.85,10.29,813.0,29.5
2299,1.85,10.29,807.0,29.5
2304,1.86,10.32,806.0,29.6
2302,1.86,10.31,809.0,29.56
2303,1.86,10.31,809.0,29.58
2298,1.85,10.29,810.0,29.48
2307,1.86,10.33,805.0,29.67
2301,1.85,10.3,811.0,29.54
2305,1.86,10.32,812.0,29.63
2303,1.86,10.31,807.0,29.58
2301,1.85,10.3,812.0,29.54
2301,1.85,10.3,811.0,29.54
2306,1.86,10.32,812.0,29.65
2283,1.84,10.22,810.0,29.16
2313,1.86,10.36,816.0,29.79
2298,1.85,10.29,813.0,29.48
2314,1.86,10.36,810.0,29.81
2314,1.86,10.36,813.0,29.81
2309,1.86,10.34,815.0,29.71
2315,1.87,10.36,810.0,29.83
2352,1.9,10.53,815.0,30.61
2283,1.84,10.22,814.0,29.16
2281,1.84,10.21,815.0,29.12
2289,1.84,10.25,811.0,29.29
2278,1.84,10.2,813.0,29.06
2315,1.87,10.36,811.0,29.83
2315,1.87,10.36,811.0,29.83
2318,1.87,10.38,810.0,29.9
2311,1.86,10.35,815.0,29.75
2273,1.83,10.18,813.0,28.95
2289,1.84,10.25,811.0,29.29
2272,1.83,10.17,811.0,28.93
2278,1.84,10.2,807.0,29.06
2295,1.85,10.27,814.0,29.42
2283,1.84,10.22,805.0,29.16
2277,1.83,10.19,807.0,29.04
2288,1.84,10.24,805.0,29.27
2274,1.83,10.18,805.0,28.97
2285,1.84,10.23,803.0,29.21
2275,1.83,10.19,801.0,29.0
2273,1.83,10.18,801.0,28.95
2274,1.83,10.18,795.0,28.97
2276,1.83,10.19,806.0,29.02
2267,1.83,10.15,807.0,28.83
2269,1.83,10.16,802.0,28.87
2272,1.83,10.17,803.0,28.93
2263,1.82,10.13,803.0,28.74
2259,1.82,10.11,807.0,28.66
2263,1.82,10.13,800.0,28.74
2258,1.82,10.11,799.0,28.64
2258,1.82,10.11,799.0,28.64
2259,1.82,10.11,801.0,28.66
2257,1.82,10.1,801.0,28.62
2260,1.82,10.12,799.0,28.68
2246,1.81,10.06,801.0,28.39
2256,1.82,10.1,799.0,28.6
2258,1.82,10.11,799.0,28.64
2256,1.82,10.1,802.0,28.6
2263,1.82,10.13,802.0,28.74
2267,1.83,10.15,805.0,28.83
2281,1.84,10.21,800.0,29.12
2278,1.84,10.2,805.0,29.06
2285,1.84,10.23,803.0,29.21
2284,1.84,10.23,802.0,29.18
2291,1.85,10.26,803.0,29.33
2290,1.85,10.25,813.0,29.31
2291,1.85,10.26,810.0,29.33
2301,1.85,10.3,806.0,29.54
2297,1.85,10.28,807.0,29.46
2301,1.85,10.3,811.0,29.54
2307,1.86,10.33,807.0,29.67
2304,1.86,10.32,809.0,29.6
2311,1.86,10.35,813.0,29.75
2315,1.87,10.36,813.0,29.83
2320,1.87,10.39,811.0,29.94
2320,1.87,10.39,809.0,29.94
2320,1.87,10.39,813.0,29.94
2320,1.87,10.39,815.0,29.94
2322,1.87,10.4,815.0,29.98
2323,1.87,10.4,815.0,30.0
2322,1.87,10.4,815.0,29.98
2336,1.88,10.46,816.0,30.28
2327,1.88,10.42,816.0,30.09
2329,1.88,10.43,816.0,30.13
2327,1.88,10.42,815.0,30.09
2323,1.87,10.4,816.0,30.0
2309,1.86,10.34,814.0,29.71
2328,1.88,10.42,817.0,30.11
2322,1.87,10.4,813.0,29.98
2322,1.87,10.4,816.0,29.98
2325,1.87,10.41,815.0,30.04
2331,1.88,10.44,816.0,30.17
2331,1.88,10.44,816.0,30.17
2325,1.87,10.41,815.0,30.04
2326,1.87,10.41,816.0,30.07
2324,1.87,10.4,816.0,30.02
2327,1.88,10.42,811.0,30.09
2329,1.88,10.43,814.0,30.13
2331,1.88,10.44,816.0,30.17
2336,1.88,10.46,813.0,30.28
2330,1.88,10.43,816.0,30.15
2325,1.87,10.41,818.0,30.04
2327,1.88,10.42,815.0,30.09
2334,1.88,10.45,817.0,30.23
2333,1.88,10.44,816.0,30.21
2327,1.88,10.42,816.0,30.09
2335,1.88,10.45,813.0,30.25
2321,1.87,10.39,816.0,29.96
2333,1.88,10.44,815.0,30.21
2334,1.88,10.45,816.0,30.23
2333,1.88,10.44,817.0,30.21
2326,1.87,10.41,821.0,30.07
2351,1.89,10.53,816.0,30.59
2336,1.88,10.46,815.0,30.28
2331,1.88,10.44,816.0,30.17
2327,1.88,10.42,815.0,30.09
2333,1.88,10.44,816.0,30.21
2335,1.88,10.45,814.0,30.25
2324,1.87,10.4,804.0,30.02
2331,1.88,10.44,816.0,30.17
2330,1.88,10.43,815.0,30.15
2325,1.87,10.41,816.0,30.04
2335,1.88,10.45,813.0,30.25
2330,1.88,10.43,814.0,30.15
2324,1.87,10.4,815.0,30.02
2332,1.88,10.44,816.0,30.19
2332,1.88,10.44,816.0,30.19
2334,1.88,10.45,816.0,30.23
2334,1.88,10.45,816.0,30.23
2335,1.88,10.45,816.0,30.25
2335,1.88,10.45,816.0,30.25
2332,1.88,10.44,815.0,30.19
2333,1.88,10.44,815.0,30.21
2341,1.89,10.48,818.0,30.38
2342,1.89,10.49,816.0,30.4
2342,1.89,10.49,816.0,30.4
2341,1.89,10.48,816.0,30.38
2341,1.89,10.48,816.0,30.38
2345,1.89,10.5,816.0,30.46
2348,1.89,10.51,816.0,30.53
2345,1.89,10.5,818.0,30.46
2345,1.89,10.5,816.0,30.46
2347,1.89,10.51,816.0,30.51
2346,1.89,10.5,816.0,30.49
2348,1.89,10.51,816.0,30.53
2348,1.89,10.51,818.0,30.53
2352,1.9,10.53,816.0,30.61
2353,1.9,10.53,818.0,30.63
2352,1.9,10.53,819.0,30.61
2350,1.89,10.52,817.0,30.57
2352,1.9,10.53,817.0,30.61
2359,1.9,10.56,818.0,30.76
2359,1.9,10.56,817.0,30.76
2363,1.9,10.58,819.0,30.84
2365,1.91,10.59,821.0,30.88
2368,1.91,10.6,819.0,30.95
2369,1.91,10.61,821.0,30.97
2369,1.91,10.61,820.0,30.97
2368,1.91,10.6,825.0,30.95
2373,1.91,10.62,823.0,31.05
2370,1.91,10.61,823.0,30.99
2368,1.91,10.6,822.0,30.95
2379,1.92,10.65,820.0,31.18
2378,1.92,10.65,822.0,31.16
2374,1.91,10.63,825.0,31.07
2368,1.91,10.6,822.0,30.95
2379,1.92,10.65,819.0,31.18
2365,1.91,10.59,826.0,30.88
2379,1.92,10.65,824.0,31.18
2375,1.91,10.63,825.0,31.09
2379,1.92,10.65,826.0,31.18
2384,1.92,10.67,827.0,31.28
2375,1.91,10.63,829.0,31.09
2381,1.92,10.66,826.0,31.22
2379,1.92,10.65,831.0,31.18
2384,1.92,10.67,829.0,31.28
2384,1.92,10.67,831.0,31.28
2387,1.92,10.69,828.0,31.35
2385,1.92,10.68,830.0,31.3
2387,1.92,10.69,825.0,31.35
2389,1.93,10.7,830.0,31.39
2387,1.92,10.69,830.0,31.35
2385,1.92,10.68,832.0,31.3
2387,1.92,10.69,829.0,31.35
2384,1.92,10.67,826.0,31.28
2436,1.96,10.91,829.0,32.37
2391,1.93,10.7,831.0,31.43
2391,1.93,10.7,827.0,31.43
2384,1.92,10.67,829.0,31.28
2388,1.92,10.69,832.0,31.37
2384,1.92,10.67,830.0,31.28
2381,1.92,10.66,829.0,31.22
2377,1.92,10.64,830.0,31.14
2374,1.91,10.63,826.0,31.07
2380,1.92,10.66,825.0,31.2
2378,1.92,10.65,829.0,31.16
2383,1.92,10.67,832.0,31.26
2388,1.92,10.69,831.0,31.37
2409,1.94,10.79,831.0,31.81
2407,1.94,10.78,836.0,31.77
2412,1.94,10.8,835.0,31.87
2412,1.94,10.8,837.0,31.87
2413,1.94,10.8,835.0,31.89
2415,1.95,10.81,834.0,31.93
2414,1.95,10.81,837.0,31.91
2417,1.95,10.82,839.0,31.98
2421,1.95,10.84,841.0,32.06
2419,1.95,10.83,841.0,32.02
2429,1.96,10.87,839.0,32.23
2436,1.96,10.91,845.0,32.37
2442,1.97,10.93,846.0,32.5
2443,1.97,10.94,845.0,32.52
2449,1.97,10.96,841.0,32.65
2443,1.97,10.94,845.0,32.52
2443,1.97,10.94,844.0,32.52
2441,1.97,10.93,847.0,32.48
2442,1.97,10.93,845.0,32.5
2441,1.97,10.93,846.0,32.48
2446,1.97,10.95,846.0,32.58
2444,1.97,10.94,845.0,32.54
2443,1.97,10.94,848.0,32.52
2443,1.97,10.94,845.0,32.52
2445,1.97,10.95,844.0,32.56
2448,1.97,10.96,848.0,32.63
2446,1.97,10.95,841.0,32.58
2448,1.97,10.96,846.0,32.63
2448,1.97,10.96,848.0,32.63
2453,1.98,10.98,847.0,32.73
2460,1.98,11.01,848.0,32.88
2448,1.97,10.96,848.0,32.63
2464,1.99,11.03,848.0,32.96
2469,1.99,11.05,853.0,33.07
2482,2.0,11.11,851.0,33.34
2482,2.0,11.11,851.0,33.34
2480,2.0,11.1,854.0,33.3
2481,2.0,11.11,853.0,33.32
2481,2.0,11.11,853.0,33.32
2489,2.01,11.14,854.0,33.49
2489,2.01,11.14,852.0,33.49
2478,2.0,11.09,855.0,33.26
2492,2.01,11.16,856.0,33.55
2497,2.01,11.18,857.0,33.65
2497,2.01,11.18,861.0,33.65
2505,2.02,11.21,861.0,33.82
2500,2.01,11.19,859.0,33.72
2502,2.02,11.2,862.0,33.76
2502,2.02,11.2,863.0,33.76
2512,2.02,11.25,865.0,33.97
2507,2.02,11.22,862.0,33.86
2505,2.02,11.21,864.0,33.82
2503,2.02,11.21,862.0,33.78
2502,2.02,11.2,863.0,33.76
2491,2.01,11.15,862.0,33.53
2498,2.01,11.18,861.0,33.68
2490,2.01,11.15,861.0,33.51
2511,2.02,11.24,863.0,33.95
2512,2.02,11.25,865.0,33.97
2486,2.0,11.13,867.0,33.42
2494,2.01,11.17,866.0,33.59
2496,2.01,11.17,865.0,33.63
2499,2.01,11.19,866.0,33.7
2480,2.0,11.1,867.0,33.3
2512,2.02,11.25,870.0,33.97
2505,2.02,11.21,870.0,33.82
2480,2.0,11.1,870.0,33.3
2505,2.02,11.21,866.0,33.82
2503,2.02,11.21,865.0,33.78
2541,2.05,11.38,871.0,34.58
2507,2.02,11.22,871.0,33.86
2503,2.02,11.21,869.0,33.78
2499,2.01,11.19,870.0,33.7
2502,2.02,11.2,868.0,33.76
2503,2.02,11.21,870.0,33.78
2507,2.02,11.22,873.0,33.86
2498,2.01,11.18,868.0,33.68
2487,2.0,11.13,871.0,33.44
2493,2.01,11.16,870.0,33.57
2493,2.01,11.16,870.0,33.57
2474,1.99,11.08,869.0,33.17
2491,2.01,11.15,863.0,33.53
2487,2.0,11.13,867.0,33.44
2500,2.01,11.19,865.0,33.72
2493,2.01,11.16,866.0,33.57
2495,2.01,11.17,865.0,33.61
2495,2.01,11.17,870.0,33.61
2498,2.01,11.18,870.0,33.68
2498,2.01,11.18,874.0,33.68
2501,2.02,11.2,870.0,33.74
2495,2.01,11.17,874.0,33.61
2511,2.02,11.24,874.0,33.95
2509,2.02,11.23,878.0,33.91
2512,2.02,11.25,871.0,33.97
2518,2.03,11.27,880.0,34.1
2522,2.03,11.29,880.0,34.18
2516,2.03,11.26,877.0,34.05
2528,2.04,11.32,883.0,34.31
2539,2.05,11.37,881.0,34.54
2547,2.05,11.4,881.0,34.7
2548,2.05,11.41,879.0,34.72
2555,2.06,11.44,889.0,34.87
2544,2.05,11.39,882.0,34.64
2547,2.05,11.4,885.0,34.7
2548,2.05,11.41,886.0,34.72
2546,2.05,11.4,886.0,34.68
2551,2.06,11.42,887.0,34.79
2547,2.05,11.4,885.0,34.7
2549,2.05,11.41,885.0,34.75
2549,2.05,11.41,890.0,34.75
2551,2.06,11.42,891.0,34.79
2548,2.05,11.41,893.0,34.72
2544,2.05,11.39,889.0,34.64
2550,2.05,11.42,891.0,34.77
2551,2.06,11.42,894.0,34.79
2558,2.06,11.45,894.0,34.93
2559,2.06,11.46,895.0,34.96
2559,2.06,11.46,894.0,34.96
2559,2.06,11.46,895.0,34.96
2559,2.06,11.46,896.0,34.96
2559,2.06,11.46,894.0,34.96
2559,2.06,11.46,897.0,34.96
2559,2.06,11.46,899.0,34.96
2559,2.06,11.46,897.0,34.96
2588,2.09,11.59,902.0,35.56
2585,2.08,11.57,903.0,35.5
2593,2.09,11.61,906.0,35.67
2601,2.1,11.64,907.0,35.84
2614,2.11,11.7,909.0,36.11
2635,2.12,11.8,913.0,36.55
2646,2.13,11.85,915.0,36.78
2656,2.14,11.89,915.0,36.99
2667,2.15,11.94,925.0,37.22
2675,2.16,11.98,917.0,37.39
2672,2.15,11.96,924.0,37.33
2673,2.15,11.97,923.0,37.35
2674,2.15,11.97,915.0,37.37
2672,2.15,11.96,935.0,37.33
2666,2.15,11.94,928.0,37.2
2668,2.15,11.94,925.0,37.24
2658,2.14,11.9,926.0,37.03
2655,2.14,11.89,928.0,36.97
2656,2.14,11.89,925.0,36.99
2655,2.14,11.89,931.0,36.97
2657,2.14,11.9,929.0,37.01
2656,2.14,11.89,938.0,36.99
2656,2.14,11.89,921.0,36.99
2657,2.14,11.9,925.0,37.01
2653,2.14,11.88,921.0,36.93
2642,2.13,11.83,923.0,36.7
2640,2.13,11.82,929.0,36.66
2634,2.12,11.79,930.0,36.53
2631,2.12,11.78,927.0,36.47
2627,2.12,11.76,931.0,36.38
2625,2.12,11.75,927.0,36.34
2614,2.11,11.7,926.0,36.11
2618,2.11,11.72,925.0,36.19
2610,2.1,11.68,922.0,36.03
2612,2.1,11.69,925.0,36.07
2614,2.11,11.7,927.0,36.11
2609,2.1,11.68,921.0,36.01
2608,2.1,11.68,925.0,35.98
2608,2.1,11.68,926.0,35.98
2601,2.1,11.64,921.0,35.84
2608,2.1,11.68,927.0,35.98
2603,2.1,11.65,927.0,35.88
2608,2.1,11.68,924.0,35.98
2608,2.1,11.68,925.0,35.98
2609,2.1,11.68,922.0,36.01
2635,2.12,11.8,933.0,36.55
